index,session_index,trial_index,coherence,duration,duration_index,direction,response,correct
2276,10,10.0,0.12,5.2845188284518825,9.0,4.7123889803846897,1.0,True
2277,10,128.0,0.12,5.5468619246861923,10.0,1.5707963267948966,2.0,True
2278,10,33.0,0.12,5.5707112970711297,10.0,4.7123889803846897,1.0,True
2279,10,141.0,0.12,5.8330543933054395,10.0,1.5707963267948966,1.0,False
2280,10,93.0,0.12,5.8569037656903769,10.0,4.7123889803846897,1.0,True
2281,10,101.0,0.25,0.44309623430962342,1.0,1.5707963267948966,2.0,True
2282,10,115.0,0.25,0.46694560669456064,1.0,4.7123889803846897,2.0,False
2283,10,42.0,0.25,0.72928870292887038,1.0,1.5707963267948966,2.0,True
2284,10,11.0,0.25,0.7531380753138075,1.0,4.7123889803846897,1.0,True
2285,10,235.0,0.25,1.0154811715481171,2.0,1.5707963267948966,2.0,True
2286,10,178.0,0.25,1.0393305439330545,2.0,4.7123889803846897,1.0,True
2287,10,200.0,0.25,1.3016736401673641,2.0,1.5707963267948966,2.0,True
2288,10,162.0,0.25,1.3255230125523012,2.0,4.7123889803846897,2.0,False
2289,10,237.0,0.25,1.5878661087866111,3.0,1.5707963267948966,2.0,True
2290,10,99.0,0.25,1.6117154811715482,3.0,4.7123889803846897,1.0,True
2291,10,96.0,0.25,1.8740585774058578,3.0,1.5707963267948966,1.0,False
2292,10,131.0,0.25,1.8979079497907951,3.0,4.7123889803846897,2.0,False
2293,10,66.0,0.25,2.1602510460251048,4.0,1.5707963267948966,2.0,True
2294,10,27.0,0.25,2.1841004184100417,4.0,4.7123889803846897,1.0,True
2295,10,133.0,0.25,2.4464435146443515,4.0,1.5707963267948966,1.0,False
2296,10,53.0,0.25,2.4702928870292888,4.0,4.7123889803846897,1.0,True
2297,10,144.0,0.25,2.7326359832635982,5.0,1.5707963267948966,2.0,True
2298,10,108.0,0.25,2.7564853556485356,5.0,4.7123889803846897,2.0,False
2299,10,185.0,0.25,3.0188284518828454,5.0,1.5707963267948966,2.0,True
2300,10,25.0,0.25,3.0426778242677823,5.0,4.7123889803846897,1.0,True
2301,10,30.0,0.25,3.3050209205020922,6.0,1.5707963267948966,2.0,True
2302,10,126.0,0.25,3.3288702928870291,6.0,4.7123889803846897,1.0,True
2303,10,50.0,0.25,3.5912133891213389,6.0,1.5707963267948966,1.0,False
2304,10,203.0,0.25,3.6150627615062763,6.0,4.7123889803846897,2.0,False
2305,10,59.0,0.25,3.8774058577405857,7.0,1.5707963267948966,2.0,True
2306,10,9.0,0.25,3.901255230125523,7.0,4.7123889803846897,1.0,True
2307,10,70.0,0.25,4.1635983263598328,7.0,1.5707963267948966,1.0,False
2308,10,16.0,0.25,4.1874476987447702,7.0,4.7123889803846897,1.0,True
2309,10,2.0,0.25,4.44979079497908,8.0,1.5707963267948966,1.0,False
2310,10,117.0,0.25,4.4736401673640165,8.0,4.7123889803846897,1.0,True
2311,10,204.0,0.25,4.7359832635983263,8.0,1.5707963267948966,2.0,True
2312,10,34.0,0.25,4.7598326359832637,8.0,4.7123889803846897,1.0,True
