di,dotmode,y,x,dur,subj,ntrials
5,2d,0.6897506925207756,0.06,0.2,ALL,722.0
5,2d,0.839943342776204,0.12,0.2,ALL,706.0
5,2d,0.9602272727272727,0.25,0.2,ALL,704.0
5,2d,0.9841772151898734,0.5,0.2,ALL,632.0
5,2d,1.0,1.0,0.2,ALL,282.0
6,2d,0.4550408719346049,0.0,0.3,ALL,367.0
6,2d,0.6071428571428571,0.015,0.3,ALL,28.0
6,2d,0.6213592233009708,0.03,0.3,ALL,721.0
6,2d,0.7224546722454672,0.06,0.3,ALL,717.0
6,2d,0.8287373004354136,0.12,0.3,ALL,689.0
6,2d,0.9636075949367089,0.25,0.3,ALL,632.0
6,2d,0.9956958393113343,0.5,0.3,ALL,697.0
6,2d,1.0,1.0,0.3,ALL,328.0
7,2d,0.5138539042821159,0.0,0.45,ALL,397.0
7,2d,0.5666666666666667,0.015,0.45,ALL,30.0
7,2d,0.6352785145888594,0.03,0.45,ALL,754.0
7,2d,0.7363515312916112,0.06,0.45,ALL,751.0
7,2d,0.8918558077436582,0.12,0.45,ALL,749.0
7,2d,0.9738154613466334,0.25,0.45,ALL,802.0
7,2d,0.9973753280839895,0.5,0.45,ALL,762.0
7,2d,1.0,1.0,0.45,ALL,344.0
8,2d,0.49696969696969695,0.0,0.7,ALL,330.0
8,2d,0.4230769230769231,0.015,0.7,ALL,26.0
8,2d,0.6504297994269341,0.03,0.7,ALL,698.0
8,2d,0.7853107344632768,0.06,0.7,ALL,708.0
8,2d,0.8890392422192152,0.12,0.7,ALL,739.0
8,2d,0.9750692520775623,0.25,0.7,ALL,722.0
8,2d,0.9945504087193461,0.5,0.7,ALL,734.0
8,2d,1.0,1.0,0.7,ALL,333.0
9,2d,0.4605263157894737,0.0,1.0666666666666667,ALL,152.0
9,2d,0.6428571428571429,0.015,1.0666666666666667,ALL,14.0
9,2d,0.7230215827338129,0.03,1.0666666666666667,ALL,278.0
9,2d,0.7711267605633803,0.06,1.0666666666666667,ALL,284.0
9,2d,0.9073482428115016,0.12,1.0666666666666667,ALL,313.0
9,2d,0.9704142011834319,0.25,1.0666666666666667,ALL,338.0
9,2d,0.9945054945054945,0.5,1.0666666666666667,ALL,364.0
9,2d,1.0,1.0,1.0666666666666667,ALL,161.0
10,2d,0.5833333333333334,0.015,1.65,ALL,12.0
10,2d,0.6,0.03,1.65,ALL,60.0
10,2d,0.8666666666666667,0.06,1.65,ALL,60.0
10,2d,0.95,0.12,1.65,ALL,60.0
10,2d,1.0,0.25,1.65,ALL,62.0
10,2d,1.0,0.5,1.65,ALL,68.0
10,2d,1.0,1.0,1.65,ALL,48.0
11,2d,0.4,0.015,2.533333333333333,ALL,20.0
11,2d,0.66,0.03,2.533333333333333,ALL,100.0
11,2d,0.82,0.06,2.533333333333333,ALL,100.0
11,2d,0.9489795918367347,0.12,2.533333333333333,ALL,98.0
11,2d,1.0,0.25,2.533333333333333,ALL,88.0
11,2d,0.9880952380952381,0.5,2.533333333333333,ALL,84.0
11,2d,1.0,1.0,2.533333333333333,ALL,80.0
12,2d,0.6428571428571429,0.015,3.9,ALL,28.0
12,2d,0.6785714285714286,0.03,3.9,ALL,140.0
12,2d,0.8714285714285714,0.06,3.9,ALL,140.0
12,2d,0.9436619718309859,0.12,3.9,ALL,142.0
12,2d,1.0,0.25,3.9,ALL,152.0
12,2d,1.0,0.5,3.9,ALL,160.0
12,2d,1.0,1.0,3.9,ALL,128.0
