,subj,dotmode,di,dur,bi,thresh,loc,scale,lapse
248,ALL,2d,14,316.66666666666663,17,0.08533044722858134,0.08339535510536378,0.0589523598608995,0.00807294824890334
249,ALL,2d,14,316.66666666666663,18,0.08222511618125034,0.08198655123100929,0.05447097037225536,0.0010925236525531588
250,ALL,2d,14,316.66666666666663,19,0.09845520143058989,0.09745253536767091,0.05262253921171629,0.004718387294312081
251,ALL,2d,14,316.66666666666663,20,0.08786903282295568,0.08690902027995993,0.05194224545389416,0.004578139218249231
252,ALL,2d,15,383.33333333333337,0,0.10355492605493505,0.10256708797040223,0.05595007515521734,0.004375189348520925
253,ALL,2d,15,383.33333333333337,1,0.09207487613270544,0.09146142509899538,0.04496885272413655,0.0033872653248585853
254,ALL,2d,15,383.33333333333337,2,0.09349334312823955,0.09210531857343995,0.052413829238003785,0.006533613787426768
255,ALL,2d,15,383.33333333333337,3,0.08382523833772255,0.08240816136453234,0.059579282273480014,0.005876024955042096
256,ALL,2d,15,383.33333333333337,4,0.08256475064244222,0.08044768986103583,0.046916447995629953,0.011030278815441288
257,ALL,2d,15,383.33333333333337,5,0.09023694106306186,0.08918144083830123,0.05007733344457517,0.005214207168928267
258,ALL,2d,15,383.33333333333337,6,0.08299256890267731,0.08103787526509933,0.044323236440160195,0.010785643286568197
259,ALL,2d,15,383.33333333333337,7,0.08759447588204394,0.08539903391997186,0.05478468440010329,0.009820416436080445
260,ALL,2d,15,383.33333333333337,8,0.08417856442748783,0.08215169887766471,0.04573415440169476,0.010837677277869747
261,ALL,2d,15,383.33333333333337,9,0.08564559231913292,0.08333310396140386,0.04950645520561185,0.011409170854822745
262,ALL,2d,15,383.33333333333337,10,0.08865972172925195,0.0869920642862644,0.04589865315815239,0.008920333425346351
263,ALL,2d,15,383.33333333333337,11,0.09285985524764923,0.0903493977110808,0.05480637271504402,0.01119317160249761
264,ALL,2d,15,383.33333333333337,12,0.09809046674889917,0.0971887199581559,0.060458610925870564,0.003701107503963268
265,ALL,2d,15,383.33333333333337,13,0.09316864892347279,0.08968398150837109,0.049303807517491034,0.017059404210618207
266,ALL,2d,15,383.33333333333337,14,0.07360796419824712,0.0718943187387705,0.06000018717337972,0.007039166994802482
267,ALL,2d,15,383.33333333333337,15,0.09035464053416573,0.08878578034589593,0.05506143613920361,0.007022702189062878
268,ALL,2d,15,383.33333333333337,16,0.08878724123482139,0.08583666365570841,0.04886103083587719,0.01464999605093669
269,ALL,2d,15,383.33333333333337,17,0.09229905144656438,0.09029765114271182,0.05054654118281672,0.009705388145830367
270,ALL,2d,15,383.33333333333337,18,0.08613302042292652,0.08440459142014257,0.05546795311854943,0.0076700905364248855
271,ALL,2d,15,383.33333333333337,19,0.08745977834451991,0.08439592895209382,0.07039323310497642,0.010647790685661967
272,ALL,2d,15,383.33333333333337,20,0.08889606673898208,0.08699609667250209,0.05275260885749872,0.008843931930035189
273,ALL,2d,16,450.0,0,0.07822094043129835,0.07777655346873175,0.036935149655902395,0.0029898641591567417
274,ALL,2d,16,450.0,1,0.08478489424044963,0.08411850333017891,0.03578986517689302,0.0046118173848527936
275,ALL,2d,16,450.0,2,0.08885929769578402,0.08866135148636796,0.0425678431123077,0.0011598349203185822
276,ALL,2d,16,450.0,3,0.08149519682611488,0.08074241700529122,0.051943313222087395,0.003596956287137427
277,ALL,2d,16,450.0,4,0.08425024587698864,0.08334706161719875,0.0364461154959337,0.006119205397476893
278,ALL,2d,16,450.0,5,0.08274744788319964,0.08190316966820789,0.03881938605533197,0.005378519893337988
279,ALL,2d,16,450.0,6,0.08286194996226881,0.08187382042568994,0.04263875890070978,0.005726994769274914
280,ALL,2d,16,450.0,7,0.08873957709776593,0.08859229228703153,0.039826200762083014,0.0009228397375109131
281,ALL,2d,16,450.0,8,0.06932072013660127,0.0688490322970604,0.04150988392807221,0.0028247369077408677
282,ALL,2d,16,450.0,9,0.08381351124422382,0.08360054431828307,0.047711464921927516,0.001113423831030397
283,ALL,2d,16,450.0,10,0.08594771387631285,0.08582263708403762,0.03793095842487114,0.0008230137365143754
284,ALL,2d,16,450.0,11,0.0810199465623852,0.0805100071067862,0.04156112828014927,0.0030486649977301246
285,ALL,2d,16,450.0,12,0.07867053014623256,0.07775640899389202,0.029949878900438376,0.007515153423081753
286,ALL,2d,16,450.0,13,0.07906799391038491,0.07797058720804152,0.03486194273252809,0.007747087513115198
287,ALL,2d,16,450.0,14,0.08346324833355069,0.0830265886655385,0.04084887258382268,0.0026581767592189763
288,ALL,2d,16,450.0,15,0.08028917457196628,0.07886095960889292,0.03656805737681052,0.00957587175315337
289,ALL,2d,16,450.0,16,0.07935461299531152,0.0790875576310868,0.035341051266072704,0.0018820103449612713
290,ALL,2d,16,450.0,17,0.08423167317267155,0.08321778476748388,0.03534069013338889,0.007070340011580245
291,ALL,2d,16,450.0,18,0.07998720589346874,0.07929927123178282,0.03593449095214557,0.00474051188819955
292,ALL,2d,16,450.0,19,0.06679171068782001,0.0662449580145437,0.04909218327721482,0.002768868910732082
293,ALL,2d,16,450.0,20,0.08121978759325135,0.08056307531080638,0.03958086175793455,0.004113694631306223
294,ALL,2d,17,533.3333333333334,0,0.061809303644171414,0.06091336712547514,0.04626143213746518,0.004795120346146203
295,ALL,2d,17,533.3333333333334,1,0.06053453977903482,0.05780024318442046,0.04131694668819147,0.01600907224507516
296,ALL,2d,17,533.3333333333334,2,0.0650802071399366,0.0619986602386773,0.03536085359857061,0.02086411726309778
297,ALL,2d,17,533.3333333333334,3,0.06545112907915226,0.06282873271911085,0.04394087653274284,0.014483539372968987
298,ALL,2d,17,533.3333333333334,4,0.06359245571251528,0.06173450273403361,0.05123980219793187,0.008902609514613741
299,ALL,2d,17,533.3333333333334,5,0.05704203471200125,0.05307275946787585,0.05340542260071836,0.01790715905782305
300,ALL,2d,17,533.3333333333334,6,0.06568174220442181,0.06513992470381241,0.038409633336908694,0.003501816093446953
301,ALL,2d,17,533.3333333333334,7,0.06138075251803301,0.05998324893103365,0.04482597050676955,0.007673809261389002
302,ALL,2d,17,533.3333333333334,8,0.05819521515234249,0.056657846231235626,0.04991930057301709,0.007581921351197288
303,ALL,2d,17,533.3333333333334,9,0.06813315272416108,0.06615238421686184,0.040925340701286825,0.011811742889018758
304,ALL,2d,17,533.3333333333334,10,0.06343650836678692,0.061779195990236874,0.04039744847519601,0.01004875826241306
305,ALL,2d,17,533.3333333333334,11,0.062442870884520246,0.05977765122169721,0.05089960065749728,0.012753750861926086
306,ALL,2d,17,533.3333333333334,12,0.058520028173076666,0.05645331956632009,0.03740284226687389,0.013439135817544213
307,ALL,2d,17,533.3333333333334,13,0.070356504130478,0.06688265207481928,0.047219790169574685,0.017731692084432874
308,ALL,2d,17,533.3333333333334,14,0.059539456386187406,0.05711193217894674,0.04248342875991313,0.013884658339472243
309,ALL,2d,17,533.3333333333334,15,0.05009488203138283,0.0466693570864418,0.04201590365761447,0.019573561685192382
310,ALL,2d,17,533.3333333333334,16,0.07284126151776438,0.07150128754385612,0.043749892695281706,0.00754094125782539
311,ALL,2d,17,533.3333333333334,17,0.0605364228468644,0.05773533748114763,0.03891235171773985,0.017363665330558237
312,ALL,2d,17,533.3333333333334,18,0.07023164476213495,0.06849304028141058,0.04045411454715758,0.010516691787413665
313,ALL,2d,17,533.3333333333334,19,0.05402325056374453,0.05199330333947794,0.04329484132586486,0.011451096927508684
314,ALL,2d,17,533.3333333333334,20,0.06245156350419461,0.060233937315844546,0.0436217896573158,0.012391742987453188
315,ALL,2d,18,633.3333333333333,0,0.06819481380262794,0.0668741589474479,0.03905464987947642,0.008312551111377088
316,ALL,2d,18,633.3333333333333,1,0.07282531435032462,0.07142214146407343,0.036488492850856646,0.009431300507794812
317,ALL,2d,18,633.3333333333333,2,0.07537350566963559,0.07380840781219306,0.047488538238929685,0.008105051050336445
318,ALL,2d,18,633.3333333333333,3,0.0676975432295336,0.06648289033692002,0.04888058466843842,0.006135797272706152
319,ALL,2d,18,633.3333333333333,4,0.06256489964007668,0.06122416191209086,0.05390069759605333,0.00614185107213979
320,ALL,2d,18,633.3333333333333,5,0.07595217776344704,0.07459273709305639,0.038476566760888266,0.008678693924295038
321,ALL,2d,18,633.3333333333333,6,0.07498382142603505,0.07476674336720047,0.042244188290996215,0.001281367199463926
322,ALL,2d,18,633.3333333333333,7,0.07875566091615495,0.07705598802420469,0.04292513383780666,0.00970563289325147
323,ALL,2d,18,633.3333333333333,8,0.07414432617019148,0.07203705285828935,0.03795646850424288,0.013501289065392401
324,ALL,2d,18,633.3333333333333,9,0.06595096291061217,0.06511763547057288,0.04106487751365032,0.00502210806529319
325,ALL,2d,18,633.3333333333333,10,0.06287296672131128,0.0621894736280085,0.05111599889243115,0.003320603009035276
326,ALL,2d,18,633.3333333333333,11,0.06760163954612686,0.06744695366737193,0.04691559478991639,0.0008229201361336857
327,ALL,2d,18,633.3333333333333,12,0.0747514834224666,0.07326360104940392,0.05032654875893964,0.0072829514034620044
328,ALL,2d,18,633.3333333333333,13,0.07234834220297712,0.07192672362589711,0.040181586144972505,0.0026094932254790057
329,ALL,2d,18,633.3333333333333,14,0.07153339529107412,0.07110634293933066,0.03537429006477687,0.0029999536456792363
330,ALL,2d,18,633.3333333333333,15,0.07475992886056196,0.0738113662525701,0.04093358461396938,0.005726693632924277
331,ALL,2d,18,633.3333333333333,16,0.07011991030359895,0.06855139288118428,0.04318590202391603,0.00891711599182366
332,ALL,2d,18,633.3333333333333,17,0.06905682587499648,0.06799565403567469,0.04587934297506589,0.005716045570297771
333,ALL,2d,18,633.3333333333333,18,0.076613553872461,0.07522792863944075,0.03799775071801856,0.008952276318852388
334,ALL,2d,18,633.3333333333333,19,0.07409460819514775,0.0725156015458652,0.046787477414945766,0.008296340264772717
335,ALL,2d,18,633.3333333333333,20,0.07152164222593627,0.07037084777753982,0.04335891372691455,0.006548001768025516
336,ALL,2d,19,766.6666666666667,0,0.05744222271152734,0.056003161037311254,0.035586680762687874,0.009907874067234161
337,ALL,2d,19,766.6666666666667,1,0.05324961642681826,0.05263898024093085,0.041974432511678345,0.003610626160409086
338,ALL,2d,19,766.6666666666667,2,0.05824305255724304,0.05593405088445376,0.04319404064800689,0.013013202969158245
339,ALL,2d,19,766.6666666666667,3,0.056793387881405005,0.05620172899880542,0.04700514913041049,0.00312705538979225
340,ALL,2d,19,766.6666666666667,4,0.05997325642546737,0.05838655090362559,0.044260149938923306,0.008803636263757877
341,ALL,2d,19,766.6666666666667,5,0.05957556415349605,0.057853923871219924,0.03986170122991038,0.010567729477056717
342,ALL,2d,19,766.6666666666667,6,0.059416917937391976,0.05883600968830767,0.04284307186405498,0.003366867164596199
343,ALL,2d,19,766.6666666666667,7,0.060239265454558544,0.058534629647842465,0.03558452764658117,0.011693640720437434
344,ALL,2d,19,766.6666666666667,8,0.05411920006515495,0.052077827168517984,0.040402717852227904,0.012317610435830592
345,ALL,2d,19,766.6666666666667,9,0.06149383083353759,0.05950419880470747,0.04817041195003025,0.010115660081541786
346,ALL,2d,19,766.6666666666667,10,0.05650144400179559,0.054710647947196316,0.046122097223755834,0.009520793189602843
347,ALL,2d,19,766.6666666666667,11,0.053071651416264805,0.050678715112201754,0.047593049292421676,0.012259009740564179
348,ALL,2d,19,766.6666666666667,12,0.05548664606975219,0.052738367840276884,0.0484309762029865,0.013791561860395164
349,ALL,2d,19,766.6666666666667,13,0.05790552029799643,0.05585034250645672,0.05586663202070945,0.009029696700167693
350,ALL,2d,19,766.6666666666667,14,0.06202396542947931,0.060945570234856083,0.04286039430105488,0.006211688677344339
351,ALL,2d,19,766.6666666666667,15,0.07077796824968072,0.07006161350975629,0.04993863617701232,0.003560576174787036
352,ALL,2d,19,766.6666666666667,16,0.05947626460293976,0.0587375445357735,0.03915112718389069,0.004672882398093521
353,ALL,2d,19,766.6666666666667,17,0.04554036872333668,0.044799137334210724,0.049043252107210826,0.0037500473977211167
354,ALL,2d,19,766.6666666666667,18,0.049170475487995885,0.04779587601365935,0.04770937078679391,0.007100208167547166
355,ALL,2d,19,766.6666666666667,19,0.047933574408708095,0.04562460128508672,0.05407588242018689,0.010450001302387438
356,ALL,2d,19,766.6666666666667,20,0.05692258750544226,0.055395673878259846,0.04498371506252673,0.008343518416921242
357,ALL,2d,20,900.0,0,0.05620540958559026,0.05529196998275878,0.02631401262661806,0.008529365573130325
358,ALL,2d,20,900.0,1,0.05790184682280236,0.055980934083992254,0.032363816374994595,0.014406655389551295
359,ALL,2d,20,900.0,2,0.05488101395649308,0.05255774776512663,0.02996391684502874,0.018651448556838063
360,ALL,2d,20,900.0,3,0.0600417149917095,0.05841956912981354,0.02447531158965695,0.016032060291580736
361,ALL,2d,20,900.0,4,0.05960600478156634,0.0577808483701113,0.024668775148023528,0.01782894299474452
362,ALL,2d,20,900.0,5,0.05140060085005208,0.04943440474800849,0.03490238730087513,0.013694189321250445
363,ALL,2d,20,900.0,6,0.047099236333625595,0.04384056881951302,0.03448602778185948,0.022541337549054078
364,ALL,2d,20,900.0,7,0.05219469887390591,0.050329184787129035,0.037216385332902766,0.012222641208939313
365,ALL,2d,20,900.0,8,0.06096446436339063,0.05922927434987721,0.03287282492357312,0.012854001184155996
366,ALL,2d,20,900.0,9,0.05957753703337187,0.058930844627861786,0.034951868570907166,0.004583062998042492
367,ALL,2d,20,900.0,10,0.057719486776715234,0.056301827427970824,0.030335922142503222,0.011414226321691623
368,ALL,2d,20,900.0,11,0.048432632105431805,0.046476470734018005,0.02847484614014254,0.016597823594729343
369,ALL,2d,20,900.0,12,0.058186066826591915,0.05636445919660159,0.029235610151289407,0.01510159983672706
370,ALL,2d,20,900.0,13,0.058609328885836594,0.056439431902162884,0.027307071429909992,0.0190969108831903
371,ALL,2d,20,900.0,14,0.05992489256977059,0.058904923796590264,0.030768572810447245,0.008151566069671521
372,ALL,2d,20,900.0,15,0.05152362139041512,0.05010458678241787,0.027676116135358322,0.012495155193709254
373,ALL,2d,20,900.0,16,0.05219808469380428,0.050163512101069146,0.026660540426898256,0.018368692971902353
374,ALL,2d,20,900.0,17,0.04641493458286427,0.04407604187106365,0.03528351330765697,0.01603480283821067
375,ALL,2d,20,900.0,18,0.05360452075915554,0.051328336367261244,0.03084024670766143,0.01778694984797027
376,ALL,2d,20,900.0,19,0.05238212544432243,0.04917826080434995,0.027438413446532896,0.027551580749717794
377,ALL,2d,20,900.0,20,0.054957655731345825,0.05305665988238488,0.030311808959641993,0.01519715066874037
378,ALL,2d,21,1066.6666666666667,0,0.051538715519492254,0.0498998414123967,0.04069020358954047,0.00986913484385754
379,ALL,2d,21,1066.6666666666667,1,0.058407551823930204,0.05716620111015497,0.04505558557619346,0.0067938642349671475
380,ALL,2d,21,1066.6666666666667,2,0.04607175066337976,0.04421065872465027,0.03235248641024053,0.013975538675068448
381,ALL,2d,21,1066.6666666666667,3,0.05060988225131103,0.04944143878289996,0.03973750611974146,0.007243988361261013
382,ALL,2d,21,1066.6666666666667,4,0.05232765718275614,0.0508815452560426,0.031425020701713324,0.011243771576347211
383,ALL,2d,21,1066.6666666666667,5,0.042413779289008184,0.0414518060404388,0.04521150490521939,0.0052631040029910295
384,ALL,2d,21,1066.6666666666667,6,0.05189316989511355,0.050985208679342114,0.054742262672258776,0.004112329565560978
385,ALL,2d,21,1066.6666666666667,7,0.06021304870470898,0.05878590621216448,0.03181505443187867,0.010966559850140759
386,ALL,2d,21,1066.6666666666667,8,0.05141740865521568,0.04966970751492421,0.03364865189195726,0.01265347352817143
387,ALL,2d,21,1066.6666666666667,9,0.043781516392645756,0.042025846725712926,0.04655185098650204,0.009252989009780374
388,ALL,2d,21,1066.6666666666667,10,0.050284263912447225,0.04785028845088468,0.03789933129598961,0.015550832116460035
389,ALL,2d,21,1066.6666666666667,11,0.048406712520594045,0.04691649526379121,0.036939107108701026,0.009884902355076726
390,ALL,2d,21,1066.6666666666667,12,0.05748467239511336,0.05624981133654784,0.03397528360727159,0.008923320945012986
391,ALL,2d,21,1066.6666666666667,13,0.05077219637052776,0.04963678173907503,0.037795648500059814,0.007398534943378708
392,ALL,2d,21,1066.6666666666667,14,0.049830189516190594,0.048757100112395986,0.04039817037119958,0.006553283301618957
393,ALL,2d,21,1066.6666666666667,15,0.04821908303789715,0.04544451379827853,0.041852470245209904,0.016036088248961466
394,ALL,2d,21,1066.6666666666667,16,0.03241639462368563,0.02933139403485956,0.057956707617439776,0.012959379484110292
395,ALL,2d,21,1066.6666666666667,17,0.04644978515016161,0.044228230010074684,0.04109909119945748,0.01315467613937758
396,ALL,2d,21,1066.6666666666667,18,0.05289685986105522,0.05166197940193884,0.03173240661450366,0.009541989636409705
397,ALL,2d,21,1066.6666666666667,19,0.05604429829943659,0.05492701776804623,0.029816100847361308,0.009194746803687455
398,ALL,2d,21,1066.6666666666667,20,0.05009469051642995,0.04847608861873098,0.03953472223462195,0.010028625381111992
399,ALL,2d,22,1266.6666666666665,0,0.03745851259145836,0.033859214718352404,0.04371269617715781,0.019760276003757606
400,ALL,2d,22,1266.6666666666665,1,0.076869897447133,0.0748641935190164,0.05791770916388396,0.008509367863714099
401,ALL,2d,22,1266.6666666666665,2,0.06334630405088221,0.060394945587469204,0.053388151764447375,0.013445229901595206
402,ALL,2d,22,1266.6666666666665,3,0.055513996353939395,0.05402649331222582,0.051397777050449185,0.007131554954851654
403,ALL,2d,22,1266.6666666666665,4,0.06473892847243162,0.06320875130268239,0.05457661519495295,0.006911958889406338
404,ALL,2d,22,1266.6666666666665,5,0.055385787376328585,0.05402041939041807,0.04522992365931496,0.007434046559144968
405,ALL,2d,22,1266.6666666666665,6,0.090195819964625,0.08931757537855117,0.028793475057820504,0.0075102591423267155
406,ALL,2d,22,1266.6666666666665,7,0.06113460227547525,0.05937347450032804,0.04926223697104683,0.008779642801447461
407,ALL,2d,22,1266.6666666666665,8,0.06954509089795455,0.06819294608203252,0.04792812745317031,0.006954421591932684
408,ALL,2d,22,1266.6666666666665,9,0.05666045677997195,0.055852079491270704,0.03505256324134593,0.005699491832193094
409,ALL,2d,22,1266.6666666666665,10,0.049097930366315524,0.048544913928604494,0.046533304928127836,0.002953493777317075
410,ALL,2d,22,1266.6666666666665,11,0.06957215850508819,0.06859413796651137,0.03521366210538901,0.006847936511644523
411,ALL,2d,22,1266.6666666666665,12,0.07154877305654954,0.0691885224837318,0.03985431258534656,0.014375613100795935
412,ALL,2d,22,1266.6666666666665,13,0.07912403887826121,0.07788374542604823,0.04168737937027275,0.007328502890999553
413,ALL,2d,22,1266.6666666666665,14,0.05875070862689258,0.05807336745433869,0.02963074056670068,0.005650027693186506
414,ALL,2d,22,1266.6666666666665,15,0.06992884380471324,0.06759597889562444,0.05024723228416275,0.011341612522020365
415,ALL,2d,22,1266.6666666666665,16,0.05198680195835661,0.05098127072384212,0.053183674900414174,0.0046822882686962195
416,ALL,2d,22,1266.6666666666665,17,0.051214991952606204,0.05013598712148777,0.06298219794984378,0.004246496311386078
417,ALL,2d,22,1266.6666666666665,18,0.06924705400918409,0.06896454587721007,0.03672555300603227,0.0019157255989886326
418,ALL,2d,22,1266.6666666666665,19,0.05359101652399174,0.052693961160877774,0.038400086140386105,0.005772503524354906
419,ALL,2d,22,1266.6666666666665,20,0.0627290571307892,0.06128832621603118,0.04508587097851329,0.00786252248698798
420,ALL,2d,23,1500.0,0,0.06135044597171963,0.06096301819449039,0.003149849186051574,0.028933826601633083
421,ALL,2d,23,1500.0,1,0.0868813668690208,0.0862197305679536,0.021678702723067968,0.007514767395740964
422,ALL,2d,23,1500.0,2,0.06106685429781267,0.06088590909494657,0.002552252279172136,0.017110373880544958
423,ALL,2d,23,1500.0,3,0.07039677548830672,0.06873292734785234,0.007225972078406008,0.051418122188104126
424,ALL,2d,23,1500.0,4,0.0931899221438859,0.09294144293259406,0.002047347207248213,0.028572661482894064
425,ALL,2d,23,1500.0,5,0.08825834391168033,0.08758106358055995,0.022593142364899677,0.007383097722738913
426,ALL,2d,23,1500.0,6,0.046001796587560886,0.045652445419302336,0.0015261168853279547,0.05115098099918663
427,ALL,2d,23,1500.0,7,0.05757803075234773,0.05726421074986411,0.002585688067816317,0.02857302847540476
428,ALL,2d,23,1500.0,8,0.0876622449889734,0.08247835265953136,0.013324070829155875,0.08057697118708777
429,ALL,2d,23,1500.0,9,0.05331057775017448,0.05004119434937611,0.020699901859096134,0.03652516818468744
430,ALL,2d,23,1500.0,10,0.060003389650478224,0.059637081440525236,0.0020965971338021247,0.04007604929965409
431,ALL,2d,23,1500.0,11,0.05886666351798043,0.05618131656346619,0.016371558784532836,0.037819825344330406
432,ALL,2d,23,1500.0,12,0.058994092569135265,0.056228939117951876,0.011923754719285497,0.05174422201376344
433,ALL,2d,23,1500.0,13,0.06288443042200806,0.06199010467091224,0.0030821065556410933,0.0629653538853257
434,ALL,2d,23,1500.0,14,0.07657028525130989,0.07564024534352842,0.03085346284533178,0.00742349607444015
435,ALL,2d,23,1500.0,15,0.08073748248549581,0.07780442408107546,0.029951419052568994,0.023321270941533828
436,ALL,2d,23,1500.0,16,0.07430250078688667,0.07270406245324182,0.01728426310280875,0.02208300290878091
437,ALL,2d,23,1500.0,17,0.06341622923252938,0.06144592959522018,0.01125003446808816,0.04016453808597235
438,ALL,2d,23,1500.0,18,0.06114288373437362,0.06055441942269249,0.00255057422804882,0.051509239103798586
439,ALL,2d,23,1500.0,19,0.11456099837833886,0.11437261525097786,0.0020200437754038176,0.02226015087556365
440,ALL,2d,23,1500.0,20,0.0711534624922496,0.06946597164180313,0.011238342907287686,0.03485630733255929
441,ALL,2d,24,1800.0,0,0.014663099816316565,0.01432319825373461,0.015747944960969266,0.0053381507507977545
442,ALL,2d,24,1800.0,1,0.04119982120340699,0.03965378145052985,0.022411705570228008,0.016664499358614318
443,ALL,2d,24,1800.0,2,0.019919752933070058,0.01797195047380918,0.027677054007347726,0.01698919130132681
444,ALL,2d,24,1800.0,3,0.036946373769214724,0.034456593206457886,0.02138299721680573,0.02747854595988275
445,ALL,2d,24,1800.0,4,0.04954510052301252,0.0484869242845298,0.03289616378829366,0.007913825536035299
446,ALL,2d,24,1800.0,5,0.033642157764626396,0.03308175649189368,0.008938210522653683,0.015193055928202429
447,ALL,2d,24,1800.0,6,0.03955139542335472,0.03917044404893841,0.017536194015690107,0.005372364929854729
448,ALL,2d,24,1800.0,7,0.004578831809546308,0.002824072225910298,0.05441115075452052,0.00793387845030845
449,ALL,2d,24,1800.0,8,0.029910182347521463,0.029894982678529625,0.00014994590454111152,0.02409981681754124
450,ALL,2d,24,1800.0,9,0.036993516690177815,0.03665833130876321,0.01563333967560984,0.0053030522226837655
451,ALL,2d,24,1800.0,10,0.025859261863221412,0.025120657770456196,0.011895443922549384,0.015050740332300734
452,ALL,2d,24,1800.0,11,0.02557340610685337,0.024922384566875344,0.027932017620046743,0.005759459927728892
453,ALL,2d,24,1800.0,12,0.01946137267462824,0.01903524214564003,0.01945317425199252,0.005416816903328417
454,ALL,2d,24,1800.0,13,0.026121916108368344,0.025502913808694613,0.026583240337681054,0.0057541051937471535
455,ALL,2d,24,1800.0,14,0.00537090348759095,0.0041277593356611395,0.04092519635560195,0.007479823641360518
456,ALL,2d,24,1800.0,15,0.01670595738617902,0.015943132737557313,0.03194178626738971,0.005899700958925057
457,ALL,2d,24,1800.0,16,0.024048438753024676,0.02306751337285775,0.026763852952382247,0.008996901412956483
458,ALL,2d,24,1800.0,17,0.008470654384430001,0.007287861100709939,0.037709504996733624,0.0077197779184999035
459,ALL,2d,24,1800.0,18,-0.04669325311880793,-0.04828934540977221,0.05835668980555686,0.006744997325781273
460,ALL,2d,24,1800.0,19,0.020960446132932894,0.01876547185041017,0.02221508477401367,0.023520294546356305
461,ALL,2d,24,1800.0,20,0.021796692315124384,0.02060028128510934,0.02602803488503037,0.011231449970811613
462,ALL,2d,25,2133.3333333333335,0,0.06019592856393599,0.060180043471400185,0.001066638287195506,0.0036955807835131168
463,ALL,2d,25,2133.3333333333335,1,0.07295482686779946,0.07262673579185513,0.017195096291371968,0.004724905466269745
464,ALL,2d,25,2133.3333333333335,2,0.058831340897734966,0.057798148176486,0.016203187034545638,0.01544358518199855
465,ALL,2d,25,2133.3333333333335,3,0.05448360029583213,0.054033960624799156,0.023086866331601535,0.004821890537127811
466,ALL,2d,25,2133.3333333333335,4,0.05802677532551327,0.05691631419771548,0.01838355174220715,0.01465423532732296
467,ALL,2d,25,2133.3333333333335,5,0.060426493155793785,0.060030565574803976,0.019265096330196282,0.005085451431057699
468,ALL,2d,25,2133.3333333333335,6,0.056504912673044756,0.05598022312325552,0.0264912118174081,0.0049028300642531865
469,ALL,2d,25,2133.3333333333335,7,0.06575967515543867,0.06526214478816804,0.023930266612181013,0.00514405037788404
470,ALL,2d,25,2133.3333333333335,8,0.059454335895403464,0.05799842612241439,0.02664475687439958,0.013293871651273872
471,ALL,2d,25,2133.3333333333335,9,0.0687034076279793,0.06776026237470183,0.01588486424050875,0.014411394623101717
472,ALL,2d,25,2133.3333333333335,10,0.059833122629239115,0.05979266373751628,0.0008932593258773039,0.011070779057355632
473,ALL,2d,25,2133.3333333333335,11,0.06504346695616534,0.0644846837196104,0.02899061984101923,0.0047725135295946935
474,ALL,2d,25,2133.3333333333335,12,0.0797780466444502,0.07936270365847152,0.02111138192201146,0.004870405265542278
475,ALL,2d,25,2133.3333333333335,13,0.03583865199950934,0.03393160697760611,0.03703049204678174,0.01254892515934119
476,ALL,2d,25,2133.3333333333335,14,0.07710080511115477,0.07465605748947973,0.023718222502414073,0.024485093263855926
477,ALL,2d,25,2133.3333333333335,15,0.08770690164001055,0.08739545163595173,0.01586877337631893,0.004858812060915678
478,ALL,2d,25,2133.3333333333335,16,0.08484091629557357,0.08437200051793757,0.024204628602313618,0.004796632366160813
479,ALL,2d,25,2133.3333333333335,17,0.05979293951051079,0.059783403202467944,0.0002028299831266775,0.011482029900854791
480,ALL,2d,25,2133.3333333333335,18,0.05736322418847855,0.057203125709796424,0.01073055855130863,0.003702278678043274
481,ALL,2d,25,2133.3333333333335,19,0.06868575958504593,0.06774306718792716,0.015867194885691053,0.014420247163195623
482,ALL,2d,25,2133.3333333333335,20,0.06455006476407173,0.06386557940411822,0.018338474829923908,0.00915927559443313
483,ALL,2d,26,2533.333333333333,0,0.058567898298509086,0.05597367361202975,0.032864966232116766,0.018975203634123534
484,ALL,2d,26,2533.333333333333,1,0.07659444310971297,0.0736704010900668,0.0403465296568133,0.017477331272199005
485,ALL,2d,26,2533.333333333333,2,0.05098001215187589,0.04976668759617417,0.026445703235523796,0.011210817568883412
486,ALL,2d,26,2533.333333333333,3,0.05339954149300699,0.052198792504383605,0.050291326956706815,0.005898273142839871
487,ALL,2d,26,2533.333333333333,4,0.0882882836557174,0.08560551740193452,0.03692120092720074,0.017521215051343027
488,ALL,2d,26,2533.333333333333,5,0.07587874492440931,0.07438684699652905,0.05941159508672808,0.0061996401798039315
489,ALL,2d,26,2533.333333333333,6,0.06782214265022647,0.06708298728385909,0.03173917159120378,0.005754836007084508
490,ALL,2d,26,2533.333333333333,7,0.09136038081150986,0.08707630528554344,0.03930232228272333,0.025818093784416043
491,ALL,2d,26,2533.333333333333,8,0.07920230363944321,0.07728058316237432,0.02797576565449112,0.016596529369637344
492,ALL,2d,26,2533.333333333333,9,0.0718281693941516,0.0704483359859209,0.01855962777191481,0.01791238426606852
493,ALL,2d,26,2533.333333333333,10,0.07265577262016604,0.07104624361641387,0.02413923734687671,0.01612564211865235
494,ALL,2d,26,2533.333333333333,11,0.10499047784816305,0.10473468514113093,0.008979406159856365,0.0070211693653229774
495,ALL,2d,26,2533.333333333333,12,0.10148015781690982,0.09967162182095489,0.039397811914953784,0.011216701517714011
