,subj,dotmode,di,dur,bi,thresh,loc,scale,lapse
799,ALL,2d,9,183.33333333333331,92,0.11368605405291889,0.11095888056740916,0.07063909633107285,0.009467845824187384
800,ALL,2d,9,183.33333333333331,93,0.09237976289256322,0.09015649156948718,0.07648618472751985,0.007162305028753783
801,ALL,2d,9,183.33333333333331,94,0.08769525329879947,0.08492563692985063,0.07101682754002714,0.009562187608877148
802,ALL,2d,9,183.33333333333331,95,0.09509727969853111,0.09289455497729171,0.06676873210230576,0.008113029093195903
803,ALL,2d,9,183.33333333333331,96,0.09303439868641313,0.09017837345060603,0.0783512316008754,0.00894880218386252
804,ALL,2d,9,183.33333333333331,97,0.0800636887900914,0.07750850841970337,0.06211320702112552,0.010075702868523313
805,ALL,2d,9,183.33333333333331,98,0.0823792312449506,0.07860808422243318,0.06827326112811853,0.01343456696331726
806,ALL,2d,9,183.33333333333331,99,0.0829015016582777,0.07839474964321996,0.07328995944078015,0.014909901549647067
807,ALL,2d,9,183.33333333333331,100,0.09260199628890689,0.08933279393157631,0.06810998783443331,0.011716283639791323
808,ALL,2d,10,216.66666666666669,0,0.08593636459000707,0.08529658120794426,0.03828057667365315,0.004143528827045226
809,ALL,2d,10,216.66666666666669,1,0.09263217462451412,0.0902880022044625,0.04099000901746487,0.013896080525963911
810,ALL,2d,10,216.66666666666669,2,0.08047017044007936,0.07916424272434297,0.03475505866631021,0.009219499032065195
811,ALL,2d,10,216.66666666666669,3,0.08740650495260685,0.08514507602582086,0.04051414237108046,0.013572251519084644
812,ALL,2d,10,216.66666666666669,4,0.08462323763320259,0.08114461999454675,0.03562445741076329,0.02325772427774924
813,ALL,2d,10,216.66666666666669,5,0.08768580355626804,0.08600080725106879,0.036870496452135804,0.011167965245022907
814,ALL,2d,10,216.66666666666669,6,0.09122133429805153,0.09014264165511893,0.03416717627647974,0.007769464974978911
815,ALL,2d,10,216.66666666666669,7,0.0927234663003212,0.08984484140759622,0.033511191548640275,0.020578593879618322
816,ALL,2d,10,216.66666666666669,8,0.08382947059401744,0.08198820274162658,0.0354465719819675,0.012654700670586395
817,ALL,2d,10,216.66666666666669,9,0.0865999407201388,0.0850163092758433,0.03355161752871054,0.011525815352787877
818,ALL,2d,10,216.66666666666669,10,0.08906507800642152,0.08653900359665036,0.04210081727430663,0.014559008499513817
819,ALL,2d,10,216.66666666666669,11,0.08506887248525019,0.0827462602905135,0.039522290812134944,0.01426842282377209
820,ALL,2d,10,216.66666666666669,12,0.08978774944578287,0.08834223087311772,0.03402860820947066,0.010397474002682329
821,ALL,2d,10,216.66666666666669,13,0.09531944409076683,0.09389723329695504,0.03975598440424095,0.008785298206242841
822,ALL,2d,10,216.66666666666669,14,0.0935803214633459,0.09218996854836445,0.03683881502543136,0.009259546493609983
823,ALL,2d,10,216.66666666666669,15,0.09415415727833275,0.09164818830771165,0.03758623573592393,0.0161246221788993
824,ALL,2d,10,216.66666666666669,16,0.09435081341431162,0.0931013651099641,0.03786336089388062,0.008115087925707259
825,ALL,2d,10,216.66666666666669,17,0.09399432711056457,0.09260668666074207,0.038243281971973506,0.008908540056093687
826,ALL,2d,10,216.66666666666669,18,0.08769836577820357,0.0846781970532142,0.03992976728334065,0.018211829844826576
827,ALL,2d,10,216.66666666666669,19,0.07951299149870564,0.07794411232038909,0.030186105336343902,0.012661506738673854
828,ALL,2d,10,216.66666666666669,20,0.08531515975793215,0.08410967386905288,0.03597372193170928,0.008238733278441395
829,ALL,2d,10,216.66666666666669,21,0.08527909663614758,0.08359432821160877,0.030496700057889032,0.013436509254439646
830,ALL,2d,10,216.66666666666669,22,0.09124798743195275,0.08907292164912844,0.04303692905733726,0.012320911349122849
831,ALL,2d,10,216.66666666666669,23,0.09348981209515353,0.0918370407321516,0.04357134778475168,0.009305525149670403
832,ALL,2d,10,216.66666666666669,24,0.09070312961109533,0.0878015061138884,0.04115190705963665,0.017020409252171825
833,ALL,2d,10,216.66666666666669,25,0.09932322280858467,0.09781434739484629,0.04521494765990805,0.008205122207675556
834,ALL,2d,10,216.66666666666669,26,0.08859489362083696,0.08610963494362348,0.039814417657221046,0.015128197337858262
835,ALL,2d,10,216.66666666666669,27,0.09192485511786115,0.0901658653386423,0.03721898260788085,0.011540290596782677
836,ALL,2d,10,216.66666666666669,28,0.09103573146475952,0.08892973217708106,0.045832022791729356,0.011227664072965758
837,ALL,2d,10,216.66666666666669,29,0.08891188872347751,0.08686922034438775,0.0383000979409621,0.012983993648621838
838,ALL,2d,10,216.66666666666669,30,0.09639190652041275,0.09457033072107346,0.036298448209203846,0.012236229204144456
839,ALL,2d,10,216.66666666666669,31,0.08316428004734173,0.08095348794694313,0.03456479039930446,0.015489560572637097
840,ALL,2d,10,216.66666666666669,32,0.09555122712698114,0.09361701597542249,0.045039791159398955,0.010508860243706064
841,ALL,2d,10,216.66666666666669,33,0.084143572275441,0.08196621224693404,0.04431802958128839,0.011985743272703353
842,ALL,2d,10,216.66666666666669,34,0.08986437745775286,0.08906246792670533,0.03802872092454035,0.005216542380762217
843,ALL,2d,10,216.66666666666669,35,0.08833941099455386,0.08702500005336719,0.039161015220457715,0.008251810173899725
844,ALL,2d,10,216.66666666666669,36,0.09083770338258475,0.08908196480445063,0.0438280215019397,0.009816986061159463
845,ALL,2d,10,216.66666666666669,37,0.0869131962378931,0.08560653678976826,0.033026233520355185,0.00969796078071241
846,ALL,2d,10,216.66666666666669,38,0.09284602147089537,0.09037766089472486,0.032952030796107146,0.018042717911008838
847,ALL,2d,10,216.66666666666669,39,0.08472670472685162,0.08305558262789904,0.037014300410372375,0.01103600182690279
848,ALL,2d,10,216.66666666666669,40,0.09498740178180927,0.09358012507041273,0.04191937092706459,0.00825344551557766
849,ALL,2d,10,216.66666666666669,41,0.09397801163904906,0.09091119706995787,0.043218900848701974,0.017125219517149206
850,ALL,2d,10,216.66666666666669,42,0.0936087444632078,0.09155372763775271,0.040849954803166534,0.012265512362514202
851,ALL,2d,10,216.66666666666669,43,0.10051978796971114,0.09864052457758907,0.05247058295494185,0.008795443331180984
852,ALL,2d,10,216.66666666666669,44,0.09023632295332637,0.08943965225197667,0.042355590761280135,0.004658329106266987
853,ALL,2d,10,216.66666666666669,45,0.0876854308315849,0.08590489436233817,0.03546167644008461,0.012242616360462172
854,ALL,2d,10,216.66666666666669,46,0.0863427423091151,0.08474627104334094,0.04511651462589113,0.008691692701856069
855,ALL,2d,10,216.66666666666669,47,0.0894830164717626,0.08762875082281553,0.04087659762931553,0.011087256892772988
856,ALL,2d,10,216.66666666666669,48,0.09479767155762625,0.09328920450115612,0.039984056317724975,0.00925598179188662
857,ALL,2d,10,216.66666666666669,49,0.08272607506925905,0.08084427265506716,0.04725394734310428,0.009760164573730058
858,ALL,2d,10,216.66666666666669,50,0.08829063976393457,0.0840768530229315,0.04353566622465421,0.023063188345276608
859,ALL,2d,10,216.66666666666669,51,0.09457032902826587,0.09330669358805313,0.03730907454551541,0.008325559792176173
860,ALL,2d,10,216.66666666666669,52,0.08708305301735464,0.08510850651300683,0.03798975764561454,0.01266203015230624
861,ALL,2d,10,216.66666666666669,53,0.08474104388295951,0.08302448493959225,0.03235933290056899,0.012916091807670718
862,ALL,2d,10,216.66666666666669,54,0.09703368279617666,0.09429134097628447,0.03446348367411031,0.01912220923271033
863,ALL,2d,10,216.66666666666669,55,0.07876172781411167,0.07668937631748711,0.04269008603141059,0.011846166267023422
864,ALL,2d,10,216.66666666666669,56,0.08718247960511692,0.08490548116349436,0.032390763567231126,0.016970944376035104
865,ALL,2d,10,216.66666666666669,57,0.07926390919223313,0.07826362139746662,0.03164436387515191,0.007778979027590621
866,ALL,2d,10,216.66666666666669,58,0.09173449136900416,0.09057322097842296,0.037265891841264,0.007670306634783503
867,ALL,2d,10,216.66666666666669,59,0.08645758714921936,0.08459422907454592,0.04130223656543057,0.011028157278801867
868,ALL,2d,10,216.66666666666669,60,0.08122540671623155,0.07997953376946668,0.039514776706626994,0.0077593567871961115
869,ALL,2d,10,216.66666666666669,61,0.08859476142593152,0.08697415508707694,0.03548841316474258,0.011159699406552032
870,ALL,2d,10,216.66666666666669,62,0.09704213199935462,0.09386776134362171,0.04000143353469194,0.019072341346356735
871,ALL,2d,10,216.66666666666669,63,0.09016677232364623,0.0881207213513284,0.03562367642504752,0.0139542188287436
872,ALL,2d,10,216.66666666666669,64,0.0902883218875432,0.08771290589863026,0.03569686308469032,0.017401434106757624
873,ALL,2d,10,216.66666666666669,65,0.09273186000856827,0.09089756663819229,0.03165763919475363,0.01407372876599479
874,ALL,2d,10,216.66666666666669,66,0.08671270336819215,0.08351435974401056,0.03063323015018221,0.02478550343427817
875,ALL,2d,10,216.66666666666669,67,0.0862756752990576,0.08369947466950775,0.0389492816842134,0.016000617790175357
876,ALL,2d,10,216.66666666666669,68,0.09539794982491606,0.09405337712851078,0.04804740406699877,0.006899090262967882
877,ALL,2d,10,216.66666666666669,69,0.09240857052283305,0.08994764630883481,0.03843517086977652,0.015505298327998475
878,ALL,2d,10,216.66666666666669,70,0.10082633555918422,0.0987298148018973,0.044709406223426916,0.011452427697603781
879,ALL,2d,10,216.66666666666669,71,0.09801076878721829,0.09619237389125353,0.04356865342342745,0.010219335816428442
880,ALL,2d,10,216.66666666666669,72,0.092857909006114,0.09179957853226346,0.042000379719628424,0.006220823527960771
881,ALL,2d,10,216.66666666666669,73,0.0873758976514683,0.0843928844810402,0.036898362678128876,0.019415620890810885
882,ALL,2d,10,216.66666666666669,74,0.08559383424141599,0.08402318440186997,0.04151409491432849,0.009281841186203389
883,ALL,2d,10,216.66666666666669,75,0.08624883796347212,0.08372787465333972,0.03492547152111962,0.017409431039665947
884,ALL,2d,10,216.66666666666669,76,0.08561605271094998,0.08337526905293366,0.04128163151421284,0.013208380126031075
885,ALL,2d,10,216.66666666666669,77,0.08977020886514468,0.08769132653061226,0.038211096938775516,0.01323792857802209
886,ALL,2d,10,216.66666666666669,78,0.09150794362281153,0.08986717506869205,0.03252204386600698,0.012299862910289113
887,ALL,2d,10,216.66666666666669,79,0.08381383885815714,0.08236157969260721,0.03339110055087246,0.010640042806918883
888,ALL,2d,10,216.66666666666669,80,0.08373181356226017,0.0808990678471179,0.037236818348946654,0.018313044025217877
889,ALL,2d,10,216.66666666666669,81,0.08453621765433995,0.0834400112103347,0.04318726265983459,0.006265800617245174
890,ALL,2d,10,216.66666666666669,82,0.08884116016691693,0.08778283693410174,0.036297794563782945,0.00718393163349588
891,ALL,2d,10,216.66666666666669,83,0.09803181647656103,0.09552417158269556,0.04326437606292518,0.014078303610747148
892,ALL,2d,10,216.66666666666669,84,0.09210533323827295,0.09030054219008482,0.030472058948230234,0.014376973554160042
893,ALL,2d,10,216.66666666666669,85,0.0860855549222859,0.0854098455161006,0.042413933740767365,0.003951268779959329
894,ALL,2d,10,216.66666666666669,86,0.0821476834504076,0.07871731878518759,0.029313329540030242,0.02760905121246404
895,ALL,2d,10,216.66666666666669,87,0.09011450261744182,0.08732126773710328,0.03052475704391794,0.021861312315094434
896,ALL,2d,10,216.66666666666669,88,0.0945324078864924,0.09230278599902894,0.03323654547042397,0.016220707611810027
897,ALL,2d,10,216.66666666666669,89,0.08194717854664657,0.08040484901375347,0.03668253601145598,0.010293422316200038
898,ALL,2d,10,216.66666666666669,90,0.09449537371571286,0.09216787233013948,0.03599651027325608,0.015653255244327056
899,ALL,2d,10,216.66666666666669,91,0.08845479605638921,0.08650535812456979,0.03951487480379722,0.012034278259163077
900,ALL,2d,10,216.66666666666669,92,0.08628841412094168,0.08379263912709356,0.03682433252353229,0.016382360699373245
901,ALL,2d,10,216.66666666666669,93,0.08785417083025954,0.0864389776684961,0.036608605759834476,0.009479932323579519
902,ALL,2d,10,216.66666666666669,94,0.08289310540133009,0.08011168933809786,0.04140380187138077,0.01624276393989355
903,ALL,2d,10,216.66666666666669,95,0.0904590609401409,0.08784970038181678,0.038613356440942034,0.01633597655148023
904,ALL,2d,10,216.66666666666669,96,0.08644911191055979,0.08500938988582066,0.037961307293551405,0.00930396334024878
905,ALL,2d,10,216.66666666666669,97,0.09624739576840448,0.0929729082064856,0.03864364392553914,0.02031117872628129
906,ALL,2d,10,216.66666666666669,98,0.09062370386849178,0.08812646967863497,0.03433223876915687,0.017538731847967746
907,ALL,2d,10,216.66666666666669,99,0.08810681121876915,0.08569409643176631,0.04211842612743533,0.013918555372069341
908,ALL,2d,10,216.66666666666669,100,0.08942507494114413,0.08742417890305502,0.03832783511078866,0.012716378203358159
909,ALL,2d,11,266.6666666666667,0,0.09312488170372506,0.09152799739673462,0.05773114034464492,0.006820413792159117
910,ALL,2d,11,266.6666666666667,1,0.09487934096343076,0.09268630420515103,0.05848720372177804,0.009200434710038181
911,ALL,2d,11,266.6666666666667,2,0.0898380524282149,0.08764146479176763,0.049167591307285236,0.010923066091025432
912,ALL,2d,11,266.6666666666667,3,0.09080938394697474,0.0887085241861952,0.04804741661595461,0.01069564360903904
913,ALL,2d,11,266.6666666666667,4,0.10145291468750198,0.09839125537442117,0.043910575447974845,0.01683740461012185
914,ALL,2d,11,266.6666666666667,5,0.08832071531806554,0.08466706937258416,0.054409618127388835,0.016236439089457568
915,ALL,2d,11,266.6666666666667,6,0.0900921188694263,0.08458081496553493,0.05578006519874683,0.023519979242662227
916,ALL,2d,11,266.6666666666667,7,0.08363134823679542,0.08205056942585416,0.059438589063691705,0.006561155884614869
917,ALL,2d,11,266.6666666666667,8,0.0931663715798839,0.09167656137354768,0.04944482377125386,0.0074203388352902045
918,ALL,2d,11,266.6666666666667,9,0.09301894858868542,0.09189769623170076,0.046539962670803306,0.005951086803542016
919,ALL,2d,11,266.6666666666667,10,0.09019718030198452,0.08612168962394035,0.05414346887311644,0.018127221337914022
920,ALL,2d,11,266.6666666666667,11,0.08433497912233355,0.08217453424853424,0.05001847977360077,0.010568351340901089
921,ALL,2d,11,266.6666666666667,12,0.09209048229138861,0.09036428604189961,0.062132789553894355,0.006849997717459934
922,ALL,2d,11,266.6666666666667,13,0.08340186705108307,0.07989159916323416,0.03645892486871497,0.022947595762922827
923,ALL,2d,11,266.6666666666667,14,0.093402142002649,0.08940393391366294,0.04608548300931818,0.02077488117611594
924,ALL,2d,11,266.6666666666667,15,0.09472968524843361,0.09135738521408043,0.04359287348500092,0.018610614642298223
925,ALL,2d,11,266.6666666666667,16,0.08916321638082084,0.08633709072413187,0.04784615216388156,0.014339082679084923
926,ALL,2d,11,266.6666666666667,17,0.08962386327361824,0.08810458955364306,0.053163198193596745,0.007043267416631125
927,ALL,2d,11,266.6666666666667,18,0.0962083563007644,0.09443084340589178,0.0563989931806747,0.00775631818671284
928,ALL,2d,11,266.6666666666667,19,0.07775505542737952,0.0742324639722429,0.05556787859251466,0.015356267222026779
929,ALL,2d,11,266.6666666666667,20,0.09709366532084064,0.09549502029636599,0.051266608107847306,0.007675448541211827
930,ALL,2d,11,266.6666666666667,21,0.09552128011008447,0.09234630657274867,0.04752810387358439,0.01615490854075036
931,ALL,2d,11,266.6666666666667,22,0.09558980325134966,0.09068208669060293,0.051951910651196705,0.02253545250859092
932,ALL,2d,11,266.6666666666667,23,0.08841941327755852,0.08655678555044005,0.043695794378250837,0.01043284951230867
933,ALL,2d,11,266.6666666666667,24,0.1025663343714793,0.09976170898044123,0.04851398448036419,0.014042840896253404
934,ALL,2d,11,266.6666666666667,25,0.09972948142378717,0.09450758974644552,0.05769721717626278,0.021632578300655965
935,ALL,2d,11,266.6666666666667,26,0.09012999165178351,0.08657003565294624,0.0550779611140422,0.01564757702763776
936,ALL,2d,11,266.6666666666667,27,0.09140706090340045,0.08657183126958962,0.04947412052529726,0.023277134491246642
937,ALL,2d,11,266.6666666666667,28,0.09767349095910588,0.09519740787337243,0.05301378520726434,0.011408110433507717
938,ALL,2d,11,266.6666666666667,29,0.08822646372806142,0.08506798736901108,0.052226860083471216,0.014670931402042701
939,ALL,2d,11,266.6666666666667,30,0.09387161158941874,0.0904255305968423,0.057306199978566244,0.01459053668811766
940,ALL,2d,11,266.6666666666667,31,0.08239971186458202,0.07923968456766022,0.058060051175912786,0.01324306117523795
941,ALL,2d,11,266.6666666666667,32,0.09060227649926805,0.08744539107868704,0.036291062957781485,0.02082796616758496
942,ALL,2d,11,266.6666666666667,33,0.08712908330559234,0.08305304821003837,0.049867135268460525,0.019621636899276988
943,ALL,2d,11,266.6666666666667,34,0.08291424362484787,0.0796556852254047,0.056865191156551136,0.013923076093692718
944,ALL,2d,11,266.6666666666667,35,0.09044821384345714,0.0889305309068406,0.04529935658926816,0.008237096712169635
945,ALL,2d,11,266.6666666666667,36,0.11082341042019675,0.10709597682789251,0.06073205436168441,0.014882390239277135
946,ALL,2d,11,266.6666666666667,37,0.0894232479806573,0.08790942497531423,0.05162684353785697,0.007224167657947058
947,ALL,2d,11,266.6666666666667,38,0.08917828570927813,0.08747729853008367,0.05700740074318226,0.007349311899582871
948,ALL,2d,11,266.6666666666667,39,0.0922200313112465,0.08968532422322517,0.047341984225083455,0.013033079975604978
949,ALL,2d,11,266.6666666666667,40,0.09647977014181448,0.09359279964081467,0.05272220430085673,0.013321479814283783
950,ALL,2d,11,266.6666666666667,41,0.08255404981645435,0.07866138312497685,0.05728520492474617,0.016423761734643563
951,ALL,2d,11,266.6666666666667,42,0.087827372320475,0.08707694586936368,0.05023015908612722,0.003707178521383297
952,ALL,2d,11,266.6666666666667,43,0.09240365432046622,0.08825438771494665,0.047590060879544815,0.020873730650038995
953,ALL,2d,11,266.6666666666667,44,0.09833750682498053,0.09627914769998655,0.04438413973807376,0.011329267922196079
954,ALL,2d,11,266.6666666666667,45,0.09300483854239591,0.09061816186601317,0.04372314460009376,0.013280759158077545
955,ALL,2d,11,266.6666666666667,46,0.08678474006027255,0.08412831361973538,0.05012148118773806,0.012904939819296446
956,ALL,2d,11,266.6666666666667,47,0.08900932940749455,0.08490146710330454,0.049665688790627396,0.019845539157774015
957,ALL,2d,11,266.6666666666667,48,0.09639345511609135,0.09542660831076386,0.05723188080080481,0.004187901362784576
958,ALL,2d,11,266.6666666666667,49,0.09851534286362741,0.09398596628043243,0.0595817826778962,0.018300463647639483
959,ALL,2d,11,266.6666666666667,50,0.09010399350653886,0.08874271737686876,0.05406815740151032,0.006215685244611296
960,ALL,2d,11,266.6666666666667,51,0.092256108955827,0.0881178281934775,0.04561186557725143,0.021683515779621375
961,ALL,2d,11,266.6666666666667,52,0.10173854094569014,0.09688959643559186,0.04720664018370506,0.02440451793258017
962,ALL,2d,11,266.6666666666667,53,0.08640176365855332,0.08327811419177616,0.05784569917007278,0.013141898489871214
963,ALL,2d,11,266.6666666666667,54,0.09789894578859565,0.09600312309916169,0.05083902101746006,0.00915099118693994
964,ALL,2d,11,266.6666666666667,55,0.08788037937294031,0.08655325976981017,0.05201889188856626,0.0062973935784818805
965,ALL,2d,11,266.6666666666667,56,0.07936305438323342,0.07590794256169345,0.05541608948938678,0.01511115881701988
966,ALL,2d,11,266.6666666666667,57,0.0936329789801437,0.09235591670111776,0.04505768210757847,0.006986235287239142
967,ALL,2d,11,266.6666666666667,58,0.09546173240718184,0.09277738376093345,0.04716124539126054,0.013832242282104524
968,ALL,2d,11,266.6666666666667,59,0.08879452968319333,0.0871900813244385,0.04481170739994798,0.008792708379249389
969,ALL,2d,11,266.6666666666667,60,0.08998078054646186,0.08817226020069195,0.04495975479367991,0.009856754433819849
970,ALL,2d,11,266.6666666666667,61,0.08909146064421099,0.08557010979791586,0.05040814263278227,0.016868159734357093
971,ALL,2d,11,266.6666666666667,62,0.08952081690446723,0.08655826453524418,0.056460234828356846,0.012779655512562247
972,ALL,2d,11,266.6666666666667,63,0.08935902656502653,0.08771194120195207,0.053625793406436736,0.007561882139839305
973,ALL,2d,11,266.6666666666667,64,0.08152190985238332,0.07802465367229013,0.047235216444467536,0.017841170181429472
974,ALL,2d,11,266.6666666666667,65,0.09110756677307658,0.0882209516500257,0.05554429008949885,0.012660570779125361
975,ALL,2d,11,266.6666666666667,66,0.08460252481439794,0.08190066493326058,0.034919908993541374,0.01861387140616032
976,ALL,2d,11,266.6666666666667,67,0.09524024917892021,0.09144728538783585,0.04782330701095602,0.019062090802625727
977,ALL,2d,11,266.6666666666667,68,0.07688969588205953,0.0744113342596546,0.05392825533753941,0.011229157485211522
978,ALL,2d,11,266.6666666666667,69,0.09495702383101781,0.09155320910427417,0.053304478894929924,0.015464996764250996
979,ALL,2d,11,266.6666666666667,70,0.0964323182890336,0.09460874932019427,0.048360016696899016,0.009251523561395096
980,ALL,2d,11,266.6666666666667,71,0.08887025769542588,0.08761130567348854,0.05376593888098587,0.005785851488881708
981,ALL,2d,11,266.6666666666667,72,0.09101447942080436,0.08869339455593464,0.06823689225611511,0.008360773155537557
982,ALL,2d,11,266.6666666666667,73,0.08782988830290377,0.08616727740158352,0.053045640298774996,0.007714231388568501
983,ALL,2d,11,266.6666666666667,74,0.1038379121758657,0.10050113159641187,0.0468252051490842,0.017195145959150854
984,ALL,2d,11,266.6666666666667,75,0.10138993305146342,0.0987287565754904,0.05721155469018453,0.011362360235909749
985,ALL,2d,11,266.6666666666667,76,0.08497006799609116,0.08159379847044174,0.05127075929917759,0.015932587383606298
986,ALL,2d,11,266.6666666666667,77,0.09617001479695395,0.09480584077256551,0.056469195999368255,0.005967094716026378
987,ALL,2d,11,266.6666666666667,78,0.09510303355926669,0.09150923989029328,0.051610279601106174,0.016816050277313623
988,ALL,2d,11,266.6666666666667,79,0.0976528374571267,0.09510741707592293,0.04542358961143375,0.013624059362689553
989,ALL,2d,11,266.6666666666667,80,0.09429120668318991,0.09220453449071614,0.05135911453824315,0.009953689595098724
990,ALL,2d,11,266.6666666666667,81,0.090759907193647,0.08774989730729453,0.05074429317092356,0.014398054821389644
991,ALL,2d,11,266.6666666666667,82,0.08515594278728658,0.08342141814964862,0.049443485743246016,0.008618187494562205
992,ALL,2d,11,266.6666666666667,83,0.1016377440791592,0.1006575194076856,0.04835724163021099,0.005016604616709501
993,ALL,2d,11,266.6666666666667,84,0.09235320612487732,0.08937984778122937,0.04938149687657009,0.014608773183094942
994,ALL,2d,11,266.6666666666667,85,0.09027876894652978,0.08837306827259721,0.04539438248719466,0.010277995443822725
995,ALL,2d,11,266.6666666666667,86,0.09553050517829119,0.09311610880437042,0.05472348451203186,0.010790201080109625
996,ALL,2d,11,266.6666666666667,87,0.0883147566884935,0.08657970133119142,0.04709172601867104,0.009043419792257291
997,ALL,2d,11,266.6666666666667,88,0.08687155975820073,0.08443677612366435,0.05101795567721087,0.011650790619933443
998,ALL,2d,11,266.6666666666667,89,0.09847676658772408,0.09578331224390983,0.057167287971000784,0.01150565234206945
999,ALL,2d,11,266.6666666666667,90,0.09792985184031802,0.0931253913648267,0.05339611273613848,0.02151211300580512
1000,ALL,2d,11,266.6666666666667,91,0.08451483253463074,0.08271287027055098,0.05118507659605928,0.008648088733225074
1001,ALL,2d,11,266.6666666666667,92,0.09035344929746614,0.0877562435911872,0.04693370264812101,0.013458619377432321
1002,ALL,2d,11,266.6666666666667,93,0.08704916428234233,0.08409746874339201,0.05248929586263907,0.013670579765292082
1003,ALL,2d,11,266.6666666666667,94,0.07181409772317275,0.06764941884183255,0.04762080366408867,0.020934981593410878
1004,ALL,2d,11,266.6666666666667,95,0.09594563129784253,0.09338179790457402,0.0545290163997922,0.011482391905584304
1005,ALL,2d,11,266.6666666666667,96,0.08241035622104183,0.080569049141932,0.048929692387650214,0.009233104561992039
1006,ALL,2d,11,266.6666666666667,97,0.08438261777534023,0.0818312752542446,0.04954513619029795,0.01254797565443
1007,ALL,2d,11,266.6666666666667,98,0.10178165737224541,0.09777817680964077,0.0622103706114674,0.01558172766199274
1008,ALL,2d,11,266.6666666666667,99,0.09091047026859847,0.08636435546246687,0.04779300046225105,0.0226842580735682
1009,ALL,2d,11,266.6666666666667,100,0.09137546549622338,0.08860528290346341,0.05121522731268141,0.013163062801687933
1010,ALL,2d,12,333.3333333333333,0,0.08362662545737087,0.08279759133867856,0.05624217463802618,0.003658081653416945
1011,ALL,2d,12,333.3333333333333,1,0.10062854121638395,0.09974281823625836,0.049367130887997594,0.004445390324159596
1012,ALL,2d,12,333.3333333333333,2,0.0907373765856578,0.09026085177788974,0.0506126890480254,0.0023427354384471183
1013,ALL,2d,12,333.3333333333333,3,0.08619174414423751,0.08601389857604788,0.05174531375963761,0.0008577602627198164
1014,ALL,2d,12,333.3333333333333,4,0.09551025695074238,0.09468968770652902,0.04188451483569257,0.004850142716488437
1015,ALL,2d,12,333.3333333333333,5,0.09099699360740567,0.09059326278983404,0.045332487874624336,0.0022166130172098964
1016,ALL,2d,12,333.3333333333333,6,0.08996787695241323,0.08981356263152751,0.05136684738633583,0.0007499134562050904
1017,ALL,2d,12,333.3333333333333,7,0.09463019369983555,0.0939755128495868,0.04510429758175534,0.003602497444554935
1018,ALL,2d,12,333.3333333333333,8,0.0932051385737434,0.09297663614833918,0.05802309922973024,0.0009825960803531747
1019,ALL,2d,12,333.3333333333333,9,0.08703541815608822,0.08642938315906953,0.0651451567156617,0.0023149257175720255
1020,ALL,2d,12,333.3333333333333,10,0.0848492564262692,0.08426220865948097,0.05724039010776204,0.002550854821073948
1021,ALL,2d,12,333.3333333333333,11,0.08477762673642816,0.08450854622865894,0.05468781526209459,0.0012270540170821254
1022,ALL,2d,12,333.3333333333333,12,0.0806962867925074,0.07975139335174308,0.05294659178142271,0.004421965519873203
1023,ALL,2d,12,333.3333333333333,13,0.0838592789817388,0.08365748396273993,0.05439312529369456,0.0009257656968357682
1024,ALL,2d,12,333.3333333333333,14,0.09431006912703645,0.09405488200634082,0.05382743665423471,0.0011824043228981522
1025,ALL,2d,12,333.3333333333333,15,0.08967907910207745,0.08943821142533073,0.04914912797399654,0.0012221906740290634
1026,ALL,2d,12,333.3333333333333,16,0.08325849861815716,0.08300617207348279,0.049256675299979,0.0012773971767616058
1027,ALL,2d,12,333.3333333333333,17,0.09562854776205305,0.0949190393481155,0.05822168869768404,0.003028093084479854
1028,ALL,2d,12,333.3333333333333,18,0.08704674834857495,0.08686503398133204,0.044296808795891825,0.0010234493576663608
1029,ALL,2d,12,333.3333333333333,19,0.0946766141611496,0.09448479861463209,0.04934590288442135,0.0009699043325201918
1030,ALL,2d,12,333.3333333333333,20,0.0813449996372866,0.08085864964208829,0.052052881980510564,0.0023249672233281423
1031,ALL,2d,12,333.3333333333333,21,0.08978252880365416,0.08884906521195265,0.0524021019599427,0.004413938516273158
1032,ALL,2d,12,333.3333333333333,22,0.09799009843107814,0.09774821847114888,0.05210667943851492,0.0011578142431501858
1033,ALL,2d,12,333.3333333333333,23,0.08805162422528436,0.08787528347051358,0.05046317373999924,0.0008720864831557014
1034,ALL,2d,12,333.3333333333333,24,0.08334426369545703,0.08280801748525586,0.04248705480359676,0.003135521605366136
1035,ALL,2d,12,333.3333333333333,25,0.0869826733111378,0.0867273531655545,0.05831370188516462,0.0010922047760385533
1036,ALL,2d,12,333.3333333333333,26,0.09245240286930569,0.09180658219303406,0.04564883857795586,0.0035119937537992476
1037,ALL,2d,12,333.3333333333333,27,0.08789108463446882,0.08760719292370979,0.05726895108567429,0.0012362249414875042
1038,ALL,2d,12,333.3333333333333,28,0.07967626347544761,0.07941977543569248,0.05063387855769921,0.0012631834509051918
1039,ALL,2d,12,333.3333333333333,29,0.09174726677336785,0.08986657916725983,0.05573448572045009,0.008295182141501234
1040,ALL,2d,12,333.3333333333333,30,0.08391024181617711,0.08366346076637238,0.046675539476399325,0.001318301916504721
1041,ALL,2d,12,333.3333333333333,31,0.08509192932511637,0.08489190757803669,0.04954187348162774,0.0010073221359129332
1042,ALL,2d,12,333.3333333333333,32,0.08342907133299912,0.08323629307183252,0.052597150770834745,0.0009146189747066709
